#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   IPW-3 Final Ice Shape DATA SUBMITTAL FORM for Test Case NACA0012_AE3933, May 18th 2026
#
#       NOMENCLATURE:
#             X_ICED [m]:  X-coordinate of the iced surface
#             Y_ICED [m]:  Y-coordinate of the iced surface
#             Z_ICED [m]:  Z-coordinate of the iced surface
#
#                XXmm:  Roughness height used for the case, in mm.
#                       In the zone name, use the format KS_XXmm.
#                       For example, if k_s = 1.5 mm, use KS_1p5mm. 
#                       For Variable roughness, use KS_VAR
#
#    FLOW CONDITIONS:
#                                   AOA: 4.0 deg
#                           Mach Number: 0.3127 [-]
#       Mean aerodynamic chord (M.A.C.): 0.5334 [m]
#                       Reynolds Number: 3.8947 million (based on MAC)
#                       Freestream Temp: 270.95 [K]
#                        Reference area: 0.97548 [m2]
#               Moment Reference Center: 0.13335, 0, 0 [m] (X, Y, Z)
#
#    ICING CONDITIONS:
#                           Icing Time: 420 [s]
#                                  LWC: 0.55 [g/m3]
#                                  MVD: 20 [μm]
#
#              NOTES: 1. Please use at least 5 decimal places in the numerical values
#                     2. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

AUXDATA NUM_LAYERS  = "insert the number of total ice layers"
                                              
VARIABLES = "X_ICED" "Y_ICED" "Z_ICED"

ZONE T="SLICE_Y_0p9144_BINS01_KS_XXmm_SINGLE_LAYER"
-999 -999 -999

ZONE T="SLICE_Y_0p9144_BINS03_KS_XXmm_SINGLE_LAYER"
-999 -999 -999

ZONE T="SLICE_Y_0p9144_BINS07_KS_XXmm_SINGLE_LAYER"
-999 -999 -999

ZONE T="SLICE_Y_0p9144_BINS15_KS_XXmm_SINGLE_LAYER"
 5.324723849E+02 9.144000000E+02 -2.723562889E+01
 5.324723849E+02 9.144000000E+02 -2.723562928E+01
 5.324661304E+02 9.144000000E+02 -2.732502155E+01
 5.324598755E+02 9.144000000E+02 -2.741441380E+01
 5.324598754E+02 9.144000000E+02 -2.741441418E+01
 5.324536205E+02 9.144000000E+02 -2.750380643E+01
 5.324536204E+02 9.144000000E+02 -2.750380682E+01
 5.324473655E+02 9.144000000E+02 -2.759319906E+01
 5.324473655E+02 9.144000000E+02 -2.759319945E+01
 5.324411132E+02 9.144000000E+02 -2.768259188E+01
 5.324411132E+02 9.144000000E+02 -2.768259227E+01
 5.324348636E+02 9.144000000E+02 -2.777198489E+01
 5.324348636E+02 9.144000000E+02 -2.777198528E+01
 5.324286140E+02 9.144000000E+02 -2.786137790E+01
 5.324286139E+02 9.144000000E+02 -2.786137828E+01
 5.324223644E+02 9.144000000E+02 -2.795077090E+01
 5.324223643E+02 9.144000000E+02 -2.795077129E+01
 5.324161148E+02 9.144000000E+02 -2.804016391E+01
 5.324161147E+02 9.144000000E+02 -2.804016430E+01
 5.324098652E+02 9.144000000E+02 -2.812955692E+01
 5.324098651E+02 9.144000000E+02 -2.812955731E+01
 5.324036182E+02 9.144000000E+02 -2.821895011E+01
 5.324036182E+02 9.144000000E+02 -2.821895050E+01
 5.323973739E+02 9.144000000E+02 -2.830834349E+01
 5.323973739E+02 9.144000000E+02 -2.830834388E+01
 5.323911297E+02 9.144000000E+02 -2.839773687E+01
 5.323911296E+02 9.144000000E+02 -2.839773726E+01
 5.323848854E+02 9.144000000E+02 -2.848713025E+01
 5.323848854E+02 9.144000000E+02 -2.848713064E+01
 5.323786205E+02 9.144000000E+02 -2.857652219E+01
 5.323786205E+02 9.144000000E+02 -2.857652258E+01
 5.321252356E+02 9.144000000E+02 -2.859416244E+01
 5.321252345E+02 9.144000000E+02 -2.859416252E+01
 5.317198154E+02 9.144000000E+02 -2.862234154E+01
 5.317198137E+02 9.144000000E+02 -2.862234166E+01
 5.310711331E+02 9.144000000E+02 -2.866728257E+01
 5.310711303E+02 9.144000000E+02 -2.866728277E+01
 5.300332342E+02 9.144000000E+02 -2.873908334E+01
 5.300332297E+02 9.144000000E+02 -2.873908365E+01
 5.283725384E+02 9.144000000E+02 -2.885313108E+01
 5.283725312E+02 9.144000000E+02 -2.885313158E+01
 5.258042195E+02 9.144000000E+02 -2.902791979E+01
 5.258042083E+02 9.144000000E+02 -2.902792055E+01
 5.232357511E+02 9.144000000E+02 -2.920055656E+01
 5.232357399E+02 9.144000000E+02 -2.920055731E+01
 5.206671518E+02 9.144000000E+02 -2.937123546E+01
 5.206671406E+02 9.144000000E+02 -2.937123620E+01
 5.180984184E+02 9.144000000E+02 -2.953988434E+01
 5.180984072E+02 9.144000000E+02 -2.953988507E+01
 5.155295548E+02 9.144000000E+02 -2.970653751E+01
 5.155295437E+02 9.144000000E+02 -2.970653824E+01
 5.129605649E+02 9.144000000E+02 -2.987123085E+01
 5.129605537E+02 9.144000000E+02 -2.987123157E+01
 5.103914545E+02 9.144000000E+02 -3.003403601E+01
 5.103914433E+02 9.144000000E+02 -3.003403672E+01
 5.078222168E+02 9.144000000E+02 -3.019481847E+01
 5.078222056E+02 9.144000000E+02 -3.019481917E+01
 5.052528643E+02 9.144000000E+02 -3.035375498E+01
 5.052528531E+02 9.144000000E+02 -3.035375567E+01
 5.026833942E+02 9.144000000E+02 -3.051078118E+01
 5.026833831E+02 9.144000000E+02 -3.051078186E+01
 5.001138135E+02 9.144000000E+02 -3.066598637E+01
 5.001138024E+02 9.144000000E+02 -3.066598704E+01
 4.975441142E+02 9.144000000E+02 -3.081921499E+01
 4.975441030E+02 9.144000000E+02 -3.081921565E+01
 4.949743088E+02 9.144000000E+02 -3.097065428E+01
 4.949742976E+02 9.144000000E+02 -3.097065494E+01
 4.924043935E+02 9.144000000E+02 -3.112021598E+01
 4.924043823E+02 9.144000000E+02 -3.112021663E+01
 4.898343728E+02 9.144000000E+02 -3.126795631E+01
 4.898343616E+02 9.144000000E+02 -3.126795696E+01
 4.872642502E+02 9.144000000E+02 -3.141391271E+01
 4.872642390E+02 9.144000000E+02 -3.141391335E+01
 4.846940267E+02 9.144000000E+02 -3.155808334E+01
 4.846940156E+02 9.144000000E+02 -3.155808396E+01
 4.821237017E+02 9.144000000E+02 -3.170043104E+01
 4.821236905E+02 9.144000000E+02 -3.170043166E+01
 4.795532792E+02 9.144000000E+02 -3.184100738E+01
 4.795532680E+02 9.144000000E+02 -3.184100799E+01
 4.769827617E+02 9.144000000E+02 -3.197983686E+01
 4.769827506E+02 9.144000000E+02 -3.197983746E+01
 4.744121506E+02 9.144000000E+02 -3.211692029E+01
 4.744121394E+02 9.144000000E+02 -3.211692088E+01
 4.718414471E+02 9.144000000E+02 -3.225226128E+01
 4.718414359E+02 9.144000000E+02 -3.225226187E+01
 4.692706540E+02 9.144000000E+02 -3.238588859E+01
 4.692706428E+02 9.144000000E+02 -3.238588917E+01
 4.666997713E+02 9.144000000E+02 -3.251778335E+01
 4.666997602E+02 9.144000000E+02 -3.251778392E+01
 4.641288004E+02 9.144000000E+02 -3.264794520E+01
 4.641287892E+02 9.144000000E+02 -3.264794576E+01
 4.615577446E+02 9.144000000E+02 -3.277641963E+01
 4.615577334E+02 9.144000000E+02 -3.277642019E+01
 4.589866050E+02 9.144000000E+02 -3.290320532E+01
 4.589865938E+02 9.144000000E+02 -3.290320587E+01
 4.564153851E+02 9.144000000E+02 -3.302835258E+01
 4.564153739E+02 9.144000000E+02 -3.302835313E+01
 4.538440829E+02 9.144000000E+02 -3.315179698E+01
 4.538440717E+02 9.144000000E+02 -3.315179751E+01
 4.512726992E+02 9.144000000E+02 -3.327353091E+01
 4.512726880E+02 9.144000000E+02 -3.327353144E+01
 4.487012392E+02 9.144000000E+02 -3.339364376E+01
 4.487012280E+02 9.144000000E+02 -3.339364428E+01
 4.461297050E+02 9.144000000E+02 -3.351215848E+01
 4.461296939E+02 9.144000000E+02 -3.351215899E+01
 4.435580893E+02 9.144000000E+02 -3.362888939E+01
 4.435580781E+02 9.144000000E+02 -3.362888990E+01
 4.409864033E+02 9.144000000E+02 -3.374406234E+01
 4.409863922E+02 9.144000000E+02 -3.374406284E+01
 4.384146449E+02 9.144000000E+02 -3.385760552E+01
 4.384146337E+02 9.144000000E+02 -3.385760602E+01
 4.358428117E+02 9.144000000E+02 -3.396944335E+01
