#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   IPW-3 Cut/Slice DATA SUBMITTAL FORM for Test Case NACA0012_Cp_Conditions
#
#       NOMENCLATURE:
#                  X [m]:  X-coordinate of the surface (clean for reference)
#                  Y [m]:  Y-coordinate of the surface (clean for reference)
#                  Z [m]:  Z-coordinate of the surface (clean for reference)
#                  Cp [-]:  Pressure coefficient
#
#    FLOW CONDITIONS:
#                                   AOA: 4.0 deg
#                           Mach Number: 0.3114 [-]
#       Mean aerodynamic chord (M.A.C.): 0.5334 [m]
#                       Reynolds Number: 3.8441 million (based on MAC)
#                       Freestream Temp: 267.75 [K]
#                        Reference area: 0.97548 [m2]
#               Moment Reference Center: 0.13335, 0, 0 [m] (X, Y, Z)
#
#
#              NOTES: 1. Please use at least 5 decimal places in the numerical values
#                     2. If data are NOT provided, please fill data fields with a numerical value of "-999"
#
#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
 VARIABLES = "X" "Y" "Z" "Cp"

ZONE T="SLICE_Y_0p9144_CUTDATA"
1.90151427e-02 5.00000000e-01 -8.73192586e-03 4.15309608e-01
1.95120294e-02 5.00000000e-01 -8.95686168e-03 4.03939605e-01
2.02018898e-02 5.00000000e-01 -9.25966073e-03 3.92856151e-01
2.07001064e-02 5.00000000e-01 -9.47559997e-03 3.81759346e-01
2.11975090e-02 5.00000000e-01 -9.68905073e-03 3.70623887e-01
2.18966939e-02 5.00000000e-01 -9.98294540e-03 3.59852880e-01
2.23935191e-02 5.00000000e-01 -1.01895351e-02 3.49295139e-01
2.28909962e-02 5.00000000e-01 -1.03921248e-02 3.39088589e-01
2.35987417e-02 5.00000000e-01 -1.06774811e-02 3.29523414e-01
2.43122689e-02 5.00000000e-01 -1.09613575e-02 3.20689201e-01
2.48094872e-02 5.00000000e-01 -1.11546814e-02 3.12266797e-01
2.53051519e-02 5.00000000e-01 -1.13469530e-02 3.04585636e-01
2.60260701e-02 5.00000000e-01 -1.16199274e-02 2.97081351e-01
2.67505776e-02 5.00000000e-01 -1.18906628e-02 2.89953053e-01
2.72472501e-02 5.00000000e-01 -1.20748440e-02 2.82864332e-01
2.77442336e-02 5.00000000e-01 -1.22557068e-02 2.75856346e-01
2.84741428e-02 5.00000000e-01 -1.25196558e-02 2.68778562e-01
2.89700441e-02 5.00000000e-01 -1.26952920e-02 2.61554897e-01
2.94659473e-02 5.00000000e-01 -1.28709292e-02 2.54331529e-01
3.01996469e-02 5.00000000e-01 -1.31252715e-02 2.47274786e-01
3.09380274e-02 5.00000000e-01 -1.33780995e-02 2.40387022e-01
3.14329006e-02 5.00000000e-01 -1.35451537e-02 2.33563706e-01
3.19264457e-02 5.00000000e-01 -1.37106068e-02 2.26995528e-01
3.26691605e-02 5.00000000e-01 -1.39567321e-02 2.20476195e-01
3.34144570e-02 5.00000000e-01 -1.41995484e-02 2.14130670e-01
3.39082442e-02 5.00000000e-01 -1.43592581e-02 2.07760826e-01
3.44007276e-02 5.00000000e-01 -1.45162279e-02 2.01461419e-01
3.51499021e-02 5.00000000e-01 -1.47534320e-02 1.95106313e-01
3.59011442e-02 5.00000000e-01 -1.49871372e-02 1.88850552e-01
3.63937356e-02 5.00000000e-01 -1.51399523e-02 1.82600051e-01
3.68849263e-02 5.00000000e-01 -1.52896280e-02 1.76610351e-01
3.76395360e-02 5.00000000e-01 -1.55189121e-02 1.70799687e-01
3.83960493e-02 5.00000000e-01 -1.57438423e-02 1.65370464e-01
3.91556062e-02 5.00000000e-01 -1.59680378e-02 1.60249203e-01
3.96461263e-02 5.00000000e-01 -1.61107201e-02 1.55303985e-01
4.01366465e-02 5.00000000e-01 -1.62534043e-02 1.50551885e-01
4.08977084e-02 5.00000000e-01 -1.64703894e-02 1.45911887e-01
4.16615568e-02 5.00000000e-01 -1.66867878e-02 1.41333103e-01
4.21505980e-02 5.00000000e-01 -1.68231707e-02 1.36752725e-01
4.26396392e-02 5.00000000e-01 -1.69595536e-02 1.32221818e-01
4.34045605e-02 5.00000000e-01 -1.71697400e-02 1.27777010e-01
4.41718735e-02 5.00000000e-01 -1.73794832e-02 1.23419516e-01
4.49410789e-02 5.00000000e-01 -1.75853055e-02 1.19127378e-01
4.54285927e-02 5.00000000e-01 -1.77157540e-02 1.14915281e-01
4.59151901e-02 5.00000000e-01 -1.78435799e-02 1.10832050e-01
4.66865189e-02 5.00000000e-01 -1.80456732e-02 1.06786698e-01
4.74593118e-02 5.00000000e-01 -1.82446372e-02 1.02836415e-01
4.82328236e-02 5.00000000e-01 -1.84427984e-02 9.89172757e-02
4.87192608e-02 5.00000000e-01 -1.85652599e-02 9.50526446e-02
4.92043905e-02 5.00000000e-01 -1.86873376e-02 9.12356675e-02
4.99796048e-02 5.00000000e-01 -1.88808776e-02 8.75085890e-02
5.07564992e-02 5.00000000e-01 -1.90727450e-02 8.38742182e-02
5.15356846e-02 5.00000000e-01 -1.92625113e-02 8.03904235e-02
5.20190969e-02 5.00000000e-01 -1.93790793e-02 7.69897625e-02
5.25025092e-02 5.00000000e-01 -1.94956474e-02 7.37409815e-02
5.32818176e-02 5.00000000e-01 -1.96803175e-02 7.06110522e-02
5.40627651e-02 5.00000000e-01 -1.98649336e-02 6.75935745e-02
5.48449121e-02 5.00000000e-01 -2.00464632e-02 6.46221489e-02
5.53267486e-02 5.00000000e-01 -2.01582927e-02 6.16751835e-02
5.58073856e-02 5.00000000e-01 -2.02682260e-02 5.87522239e-02
5.65911904e-02 5.00000000e-01 -2.04463396e-02 5.58177829e-02
5.73754609e-02 5.00000000e-01 -2.06227209e-02 5.29196896e-02
5.81608154e-02 5.00000000e-01 -2.07975600e-02 5.00280224e-02
5.89481592e-02 5.00000000e-01 -2.09708232e-02 4.71775420e-02
5.94273955e-02 5.00000000e-01 -2.10753530e-02 4.43291850e-02
5.99066317e-02 5.00000000e-01 -2.11798828e-02 4.15091552e-02
6.06937185e-02 5.00000000e-01 -2.13487633e-02 3.87297384e-02
6.14819601e-02 5.00000000e-01 -2.15173047e-02 3.59737165e-02
6.22718222e-02 5.00000000e-01 -2.16833241e-02 3.32811698e-02
6.27493560e-02 5.00000000e-01 -2.17833798e-02 3.06169242e-02
6.32254258e-02 5.00000000e-01 -2.18829531e-02 2.80669555e-02
6.40163496e-02 5.00000000e-01 -2.20453627e-02 2.55903527e-02
6.48071170e-02 5.00000000e-01 -2.22076383e-02 2.32278928e-02
6.55992851e-02 5.00000000e-01 -2.23671310e-02 2.09003445e-02
6.63914532e-02 5.00000000e-01 -2.25266218e-02 1.85720902e-02
6.68674633e-02 5.00000000e-01 -2.26205885e-02 1.62395183e-02
6.73424378e-02 5.00000000e-01 -2.27143187e-02 1.39005380e-02
6.81351200e-02 5.00000000e-01 -2.28703674e-02 1.16381785e-02
6.89296499e-02 5.00000000e-01 -2.30241194e-02 9.46550816e-03
6.97246194e-02 5.00000000e-01 -2.31778063e-02 7.41388602e-03
7.05204382e-02 5.00000000e-01 -2.33282894e-02 5.43181971e-03
7.09935948e-02 5.00000000e-01 -2.34177597e-02 3.49915982e-03
7.14654177e-02 5.00000000e-01 -2.35066079e-02 1.64539041e-03
7.22622946e-02 5.00000000e-01 -2.36543827e-02 -1.50669875e-04
7.30588138e-02 5.00000000e-01 -2.38020811e-02 -1.85931905e-03
7.38567039e-02 5.00000000e-01 -2.39471886e-02 -3.55932233e-03
7.46545941e-02 5.00000000e-01 -2.40922980e-02 -5.33631863e-03
7.54540265e-02 5.00000000e-01 -2.42352821e-02 -7.26622855e-03
7.59247020e-02 5.00000000e-01 -2.43192334e-02 -9.35698114e-03
7.63953775e-02 5.00000000e-01 -2.44031865e-02 -1.15842046e-02
7.71940425e-02 5.00000000e-01 -2.45432034e-02 -1.37967980e-02
7.79938549e-02 5.00000000e-01 -2.46830713e-02 -1.59590933e-02
7.87943825e-02 5.00000000e-01 -2.48209350e-02 -1.80071089e-02
7.95952454e-02 5.00000000e-01 -2.49578897e-02 -1.99567713e-02
8.03977400e-02 5.00000000e-01 -2.50936057e-02 -2.17976179e-02
8.08656812e-02 5.00000000e-01 -2.51718033e-02 -2.35618725e-02
8.13336298e-02 5.00000000e-01 -2.52499990e-02 -2.51303967e-02
8.21351707e-02 5.00000000e-01 -2.53828634e-02 -2.64955629e-02
8.29378664e-02 5.00000000e-01 -2.55144685e-02 -2.76310593e-02
8.37409273e-02 5.00000000e-01 -2.56456733e-02 -2.86399014e-02
8.45444277e-02 5.00000000e-01 -2.57748812e-02 -2.96990164e-02
8.53479356e-02 5.00000000e-01 -2.59040892e-02 -3.09486669e-02
8.58145580e-02 5.00000000e-01 -2.59776767e-02 -3.23797166e-02
8.62799808e-02 5.00000000e-01 -2.60508284e-02 -3.39921787e-02
8.70843902e-02 5.00000000e-01 -2.61772610e-02 -3.55971046e-02
8.78888667e-02 5.00000000e-01 -2.63017882e-02 -3.71223763e-02
8.86940137e-02 5.00000000e-01 -2.64259093e-02 -3.85474488e-02
8.94999355e-02 5.00000000e-01 -2.65488029e-02 -3.99060771e-02
9.03059095e-02 5.00000000e-01 -2.66702697e-02 -4.12925370e-02
9.07696337e-02 5.00000000e-01 -2.67401542e-02 -4.27292399e-02
9.12323445e-02 5.00000000e-01 -2.68091671e-02 -4.41941656e-02
9.20390040e-02 5.00000000e-01 -2.69283988e-02 -4.55953740e-02
9.28456560e-02 5.00000000e-01 -2.70476285e-02 -4.68556210e-02
9.36525688e-02 5.00000000e-01 -2.71643083e-02 -4.79532927e-02
9.44599882e-02 5.00000000e-01 -2.72809621e-02 -4.89790663e-02
9.52681377e-02 5.00000000e-01 -2.73963753e-02 -5.00603951e-02
9.60761979e-02 5.00000000e-01 -2.75108702e-02 -5.13270982e-02
9.65374708e-02 5.00000000e-01 -2.75762286e-02 -5.27657159e-02
9.69976559e-02 5.00000000e-01 -2.76405178e-02 -5.43197580e-02
9.78064314e-02 5.00000000e-01 -2.77525131e-02 -5.57916462e-02
9.86151993e-02 5.00000000e-01 -2.78645083e-02 -5.70385344e-02
9.94241387e-02 5.00000000e-01 -2.79741082e-02 -5.79628125e-02
1.00233600e-01 5.00000000e-01 -2.80836429e-02 -5.86090758e-02
1.01043738e-01 5.00000000e-01 -2.81919539e-02 -5.91206141e-02
1.01853855e-01 5.00000000e-01 -2.82990616e-02 -5.97064868e-02
1.02664948e-01 5.00000000e-01 -2.84061339e-02 -6.05145544e-02
1.03122823e-01 5.00000000e-01 -2.84655057e-02 -6.15398250e-02
1.03580706e-01 5.00000000e-01 -2.85248775e-02 -6.27432391e-02
1.04391359e-01 5.00000000e-01 -2.86299940e-02 -6.39018044e-02
1.05201893e-01 5.00000000e-01 -2.87332591e-02 -6.48960322e-02
1.06013164e-01 5.00000000e-01 -2.88359951e-02 -6.56551346e-02
1.06824704e-01 5.00000000e-01 -2.89382506e-02 -6.62182272e-02
1.07636459e-01 5.00000000e-01 -2.90390793e-02 -6.67479858e-02
1.08448215e-01 5.00000000e-01 -2.91399080e-02 -6.74329624e-02
1.09261304e-01 5.00000000e-01 -2.92391069e-02 -6.83976337e-02
